age,gender,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
17,Male,2.85,0.35,3.82,2.01,0.38,4.69,9.84,Poor,3,3,31,21.71,31.16
23,Female,4.12,2.66,3.41,3.4,1.15,8.68,7.42,Poor,8,9,12,30.12,45.88
17,Male,4.66,3.89,1.84,3.36,1.47,8.41,5.44,Average,8,33,7,41.02,70.16
18,Male,0.53,3.32,2.44,4.63,1.66,6.37,1.79,Good,5,7,0,3.26,13.64
22,Female,5.44,0.04,2.35,5.53,1.1,8.18,4.13,Average,6,10,10,30.49,40.42
23,Female,4.4,4.23,2.6,4.45,0.56,7.53,1.81,Good,4,19,14,31.6,26.92
16,Other,6.21,4.47,0.48,4.18,0.49,5.97,8.45,Good,4,24,17,32.64,53.01
19,Other,2.83,2.05,0.47,2.64,2.01,4.31,6.5,Good,8,19,25,18.28,40.48
17,Female,4.74,1.43,0.81,0.82,1.64,5.95,6.4,Good,9,17,6,40.82,41.7
18,Male,4.02,0.44,2.49,2.43,1.62,6.3,3.65,Good,6,10,1,23.01,37.16
15,Female,2.66,1.79,2.67,4.91,0.05,5.89,9.92,Poor,4,14,34,14.77,19.17
20,Male,4.76,0.65,1.6,3.27,1.46,6.1,7.34,Good,4,8,13,24.94,33.51
19,Female,4.21,3.95,0.42,1.58,1.11,7.46,9.08,Average,3,16,1,18.83,15.09
17,Other,7.76,0.41,2.14,2.18,2.51,6.24,8.5,Good,10,24,10,41.37,65.54
22,Other,2.56,2.71,1.3,3.31,1.64,6.75,10.86,Average,8,3,15,20.25,33.32
18,Female,3.48,0.87,0.69,3.78,1.58,5.29,8.94,Good,0,14,31,11.47,19.29
17,Male,4.27,4.01,1.15,3.1,2.6,7.54,6.33,Good,0,20,8,12.78,10.69
21,Female,2.79,0.16,0.12,2.12,1.59,8.27,5.23,Average,9,12,0,17.89,28.88
15,Other,2.91,2.05,3.37,4.58,1.74,7.23,8.45,Poor,9,11,29,30.92,36.86
22,Female,3.91,3.07,0.6,2.04,0.11,5.58,2.95,Average,4,10,0,14.95,28.5
19,Male,5.14,3.09,3.14,1.13,0.16,7.53,6.97,Good,2,21,11,21.56,37.45
18,Male,4.77,1.83,3.21,6.12,0.63,5.46,7.84,Average,4,5,35,15.38,21.99
19,Male,7.08,0.92,0.07,3.54,0.93,5.76,11.19,Poor,2,26,6,26.38,27.69
22,Other,4.94,0.37,1.0,2.49,0.72,6.86,1.09,Poor,2,8,0,20.49,18.21
21,Other,6.8,1.14,1.65,5.84,2.43,8.03,4.56,Good,6,16,16,36.94,20.66
19,Female,5.31,1.95,1.49,3.26,2.31,8.8,5.88,Good,7,11,20,32.18,34.38
17,Male,4.66,3.38,3.01,0.3,1.68,5.99,4.8,Average,1,18,5,29.78,38.33
21,Male,3.36,3.56,0.31,0.83,2.59,7.81,11.48,Poor,5,13,0,24.15,20.41
21,Other,2.34,0.19,2.41,2.68,2.08,5.27,11.16,Good,8,6,33,23.81,32.55
16,Other,4.37,4.26,2.69,3.73,1.96,8.02,3.32,Good,5,10,13,22.1,21.6
23,Male,5.06,2.39,2.87,2.82,0.68,7.05,5.86,Good,4,20,0,29.22,34.84
16,Female,2.01,0.29,2.3,3.59,1.73,4.66,8.9,Average,3,2,44,20.91,6.83
16,Male,6.37,3.8,0.37,4.45,2.81,6.15,6.87,Average,4,25,1,34.76,32.15
16,Other,7.83,1.18,0.09,2.99,1.83,7.09,5.97,Good,8,29,16,52.77,71.77
18,Other,1.82,0.65,1.33,1.32,2.38,7.26,4.19,Poor,9,8,12,18.42,33.44
20,Female,3.89,3.06,1.72,4.63,0.4,9.56,7.88,Good,3,0,0,26.78,19.34
18,Other,2.55,2.7,3.41,3.42,0.95,7.36,8.5,Poor,0,4,5,13.44,30.31
16,Other,3.48,1.97,2.29,3.6,1.4,8.46,5.75,Good,2,13,0,20.66,12.6
19,Other,5.8,1.55,1.89,2.96,2.82,6.9,12.1,Poor,0,28,6,17.45,30.46
20,Male,8.55,0.24,2.53,1.41,1.98,6.54,5.9,Good,3,18,1,46.15,63.78
19,Male,7.71,2.22,3.8,2.71,0.61,7.66,3.33,Average,2,22,18,36.65,36.25
19,Other,1.21,2.75,0.47,3.3,2.34,5.57,7.73,Average,8,0,21,6.98,22.03
18,Other,5.51,2.03,0.69,3.54,1.55,6.15,6.1,Good,5,20,16,33.97,49.01
23,Other,0.87,1.47,4.06,2.31,0.1,8.88,7.2,Good,2,4,8,0.75,19.61
17,Other,8.13,2.23,2.9,2.17,2.12,6.52,9.41,Average,3,20,31,38.7,53.26
15,Male,4.24,0.12,3.73,3.72,0.82,7.81,4.65,Average,3,13,6,21.98,27.06
19,Female,4.05,2.36,2.96,1.12,0.24,5.51,14.01,Good,5,13,43,11.38,24.91
22,Male,4.91,1.76,1.1,3.03,2.06,6.1,7.92,Average,6,9,9,31.18,39.76
15,Other,4.99,2.35,3.09,4.12,0.24,7.34,6.9,Poor,1,15,0,29.21,43.62
19,Female,4.68,1.79,0.59,3.43,0.9,9.45,5.25,Good,3,23,0,29.08,32.62
22,Male,5.61,0.25,2.13,1.34,0.82,7.55,7.77,Average,3,7,5,29.06,42.0
16,Other,6.71,1.73,1.95,4.27,1.58,6.85,3.89,Average,9,20,16,44.34,57.16
21,Other,5.22,4.04,2.3,4.06,2.37,6.91,6.3,Good,9,16,22,32.29,45.14
21,Other,6.62,1.95,3.66,7.19,2.04,6.65,5.36,Good,4,18,29,30.62,37.53
19,Male,3.81,0.13,0.33,2.38,1.42,4.05,12.77,Average,5,10,22,21.86,36.49
19,Male,3.95,0.95,1.55,2.5,0.39,6.17,5.96,Poor,2,15,15,17.91,36.31
21,Male,5.25,5.05,1.05,2.24,2.84,6.28,10.14,Poor,5,19,9,29.57,43.89
18,Other,1.74,1.36,3.28,2.09,0.51,6.3,11.38,Good,7,3,25,17.55,14.38
19,Female,1.25,1.52,1.4,2.17,0.27,5.02,11.27,Poor,10,2,15,14.31,22.68
19,Male,4.34,2.13,2.47,5.09,0.06,6.96,6.33,Good,9,13,11,21.99,36.42
23,Other,5.38,0.19,1.49,1.76,1.92,8.38,10.45,Good,0,20,9,18.31,19.69
19,Female,2.57,2.35,1.0,0.53,1.53,8.57,4.09,Good,6,14,0,22.98,35.18
21,Male,6.55,5.34,1.38,4.66,2.62,7.7,4.97,Good,4,19,8,24.42,21.59
18,Other,4.64,0.96,2.08,3.05,0.92,5.4,7.92,Poor,5,14,26,20.27,17.57
23,Male,8.04,2.58,2.84,4.46,1.72,7.42,11.56,Average,5,27,20,27.78,61.9
23,Female,6.95,2.15,0.68,3.76,0.54,5.99,3.92,Good,8,24,0,35.04,59.27
17,Other,6.22,1.77,2.84,2.33,1.94,6.77,5.72,Poor,8,19,25,29.36,46.05
16,Male,6.85,2.24,3.53,3.35,2.59,5.91,6.04,Poor,0,24,15,28.17,35.13
19,Female,7.42,2.36,1.81,3.67,0.34,6.04,5.31,Average,6,26,16,36.46,74.53
22,Female,4.96,2.8,3.98,5.24,1.0,6.74,8.4,Average,9,5,28,20.58,34.82
23,Male,8.84,0.67,0.21,2.52,2.04,6.5,10.9,Poor,1,26,3,40.81,55.86
18,Male,8.68,1.69,2.58,2.34,0.32,4.17,4.91,Poor,0,28,14,37.0,62.23
21,Female,6.5,2.43,0.74,2.4,1.68,8.87,10.12,Poor,2,19,7,31.06,43.79
17,Other,1.54,2.08,1.26,2.5,2.0,7.79,7.23,Good,8,5,11,17.3,13.4
16,Female,4.88,1.15,2.51,6.19,1.42,7.02,2.62,Poor,3,13,11,22.66,37.43
17,Other,2.94,0.06,2.51,5.23,0.05,7.25,4.57,Good,0,12,19,11.01,23.35
20,Female,7.25,4.23,1.61,1.17,0.47,7.08,4.29,Average,9,26,0,49.06,55.54
18,Female,4.94,2.57,2.81,4.62,1.11,7.33,4.86,Poor,8,19,12,25.03,44.49
19,Other,3.77,2.17,0.28,4.47,3.06,4.5,5.38,Poor,6,0,18,15.39,12.57
17,Other,9.13,2.68,5.24,2.32,2.93,6.05,8.59,Good,0,33,44,31.55,65.83
17,Other,4.19,0.38,1.62,4.39,0.64,5.88,8.39,Good,4,0,8,16.05,43.45
16,Other,4.81,1.07,2.37,4.33,1.17,6.76,7.12,Poor,4,8,31,18.91,15.97
22,Other,9.64,1.91,0.38,1.77,1.03,7.66,6.16,Poor,2,31,0,48.77,56.48
17,Male,7.42,3.09,1.91,6.12,2.67,5.13,1.45,Good,3,27,26,24.77,51.6
19,Male,4.92,2.91,3.5,3.02,1.76,4.89,4.62,Good,1,18,32,22.49,29.82
19,Other,5.69,0.7,3.59,2.25,1.12,7.8,2.73,Average,6,17,0,50.54,63.83
17,Male,3.76,2.77,0.51,3.31,1.31,6.15,0.77,Average,8,11,0,26.7,42.25
15,Other,5.32,1.54,1.38,3.89,0.39,8.51,4.67,Good,5,13,0,30.45,45.28
22,Other,5.45,2.82,2.01,1.93,0.29,6.74,6.32,Average,5,24,12,34.08,45.25
16,Female,3.62,3.29,1.87,3.21,1.78,8.75,4.04,Poor,2,8,1,25.15,33.38
18,Male,1.53,1.44,1.64,1.28,1.04,6.45,9.88,Poor,8,6,10,17.32,11.2
20,Male,1.61,4.48,2.97,5.01,0.35,4.65,7.44,Good,8,1,30,11.16,19.89
18,Female,5.6,2.11,2.01,2.4,0.42,7.14,9.34,Average,4,13,7,29.58,55.44
18,Female,4.26,2.91,0.58,4.66,2.4,6.64,5.43,Average,2,9,21,13.32,18.59
19,Female,4.38,3.84,2.92,2.34,2.7,5.08,3.91,Good,2,18,23,17.21,31.88
19,Male,2.76,3.29,0.89,6.16,2.47,7.01,3.35,Good,1,16,16,4.17,9.61
19,Other,3.67,2.23,0.03,4.58,0.42,8.95,7.59,Average,8,14,6,29.61,22.43
16,Other,4.87,1.66,3.37,2.86,0.22,5.24,9.69,Poor,9,15,19,29.59,59.27
20,Other,5.13,3.59,1.05,1.34,0.95,6.09,9.66,Good,0,18,16,23.46,28.27
19,Female,4.51,1.36,3.71,1.59,0.45,5.64,10.08,Poor,7,14,33,24.07,44.22
21,Other,3.73,2.16,2.7,2.34,0.27,9.87,6.5,Average,4,13,0,23.19,26.78
19,Male,4.12,2.14,1.95,1.95,0.8,7.29,8.55,Poor,5,19,2,29.43,39.64
17,Female,8.23,0.58,1.05,2.5,1.73,6.4,1.55,Average,5,29,9,47.92,58.09
20,Other,4.73,2.01,1.03,3.08,1.74,6.08,3.6,Average,9,9,5,30.34,47.95
20,Female,2.2,2.29,0.94,2.86,1.05,6.92,3.18,Average,3,7,0,20.77,14.89
18,Female,1.95,1.65,1.71,4.53,1.9,5.97,4.26,Average,3,2,5,7.17,14.42
20,Male,4.7,3.79,2.16,2.68,1.37,6.08,3.38,Good,7,15,11,18.8,28.56
20,Female,6.59,4.92,1.94,2.69,2.38,10.19,2.79,Good,2,36,6,45.44,52.54
19,Male,3.53,3.33,3.48,1.43,2.19,9.43,8.36,Average,9,14,0,20.97,29.34
15,Female,6.31,2.26,2.04,2.22,2.25,9.17,7.66,Average,3,18,9,33.26,59.62
19,Female,8.43,2.51,1.79,1.82,2.97,7.23,6.54,Good,7,24,8,38.79,53.1
21,Other,2.66,1.28,2.04,0.53,1.03,7.13,8.07,Poor,1,11,12,14.24,16.25
20,Female,6.68,2.43,5.07,4.13,0.49,6.84,3.09,Good,2,21,30,28.75,46.24
24,Other,4.72,2.46,1.05,1.86,0.28,6.51,10.32,Poor,6,22,0,33.06,42.07
17,Male,4.99,2.23,0.81,5.52,0.54,7.27,2.0,Good,8,9,15,22.04,33.52
22,Male,5.22,1.45,2.48,4.97,2.58,9.1,3.27,Average,3,16,7,27.52,18.91
23,Other,5.58,3.34,4.85,4.55,0.7,7.35,5.39,Average,3,20,30,23.37,26.75
20,Other,6.78,4.21,2.58,3.34,1.91,4.8,7.32,Average,0,28,15,32.38,37.04
19,Female,3.43,4.37,1.98,3.97,0.65,8.26,6.41,Good,9,24,15,22.89,22.37
16,Other,3.76,3.77,2.23,6.96,3.2,8.63,4.05,Good,4,5,1,22.01,39.13
18,Other,1.73,3.3,1.11,1.95,0.45,9.27,5.28,Poor,9,4,1,23.13,41.99
15,Male,9.53,0.49,2.52,2.69,1.06,5.07,7.57,Good,4,32,21,46.32,64.14
17,Male,4.99,2.52,2.53,0.29,2.72,10.26,4.14,Good,1,17,1,24.86,32.43
20,Male,2.72,3.8,1.45,0.05,3.39,7.57,0.69,Poor,0,12,1,8.18,18.63
20,Female,4.44,2.71,0.31,2.0,2.15,7.64,6.91,Average,9,19,2,27.76,38.06
19,Female,2.52,2.24,3.28,5.6,1.58,6.1,4.82,Good,8,3,40,4.67,10.2
17,Other,2.22,3.99,2.47,4.38,0.74,8.1,8.29,Good,4,13,26,12.28,22.4
18,Other,4.33,1.47,0.65,3.51,1.96,5.63,8.13,Poor,1,8,8,10.64,13.79
19,Male,8.12,1.65,2.72,2.25,2.38,10.17,2.5,Good,5,28,0,40.16,57.52
22,Female,2.25,1.14,1.91,1.82,3.86,7.26,8.19,Average,7,3,20,10.0,46.04
18,Male,7.63,2.09,2.41,3.79,0.93,6.79,8.49,Poor,3,21,8,38.37,64.64
17,Female,2.99,1.88,0.71,0.29,1.38,6.87,10.11,Good,3,17,8,7.04,2.57
24,Male,5.51,2.58,3.43,3.66,2.34,5.6,7.47,Good,10,17,38,25.39,40.92
24,Male,5.11,0.67,2.15,3.76,1.96,7.4,4.13,Poor,3,18,0,37.62,36.77
22,Male,3.87,2.74,3.17,3.39,1.51,5.22,6.41,Average,4,21,17,26.57,29.75
22,Female,3.34,2.24,2.89,1.68,2.24,5.67,6.85,Good,9,19,13,27.16,27.04
15,Male,4.66,3.67,2.32,5.79,1.23,7.71,2.72,Poor,3,7,17,26.85,12.03
23,Female,4.05,0.03,0.99,4.69,0.95,7.35,3.28,Good,1,3,15,14.37,26.5
24,Male,3.17,3.52,2.49,3.62,2.1,8.16,7.2,Good,0,3,18,11.46,15.96
20,Male,6.6,1.76,2.89,2.04,2.02,4.13,10.09,Average,5,20,30,29.93,46.51
15,Female,1.82,0.19,4.54,4.6,0.76,5.55,5.54,Poor,1,4,25,1.62,1.17
18,Other,1.73,1.58,1.62,3.84,1.22,8.74,5.29,Poor,2,8,0,8.99,8.47
17,Female,1.25,1.98,0.84,3.62,4.15,4.34,6.74,Good,2,0,37,3.53,0.0
21,Other,5.0,2.25,4.73,1.23,2.13,8.75,7.9,Poor,6,6,23,21.27,50.36
20,Female,5.7,3.81,1.32,1.08,2.01,8.6,6.25,Average,5,15,0,30.21,41.79
23,Other,3.72,0.96,1.13,3.96,1.82,8.29,7.53,Poor,8,12,8,21.42,46.68
20,Other,6.12,1.56,3.7,3.08,1.12,7.75,6.51,Poor,6,16,0,42.78,45.38
18,Other,2.89,2.32,2.57,3.55,0.35,7.45,10.46,Poor,3,8,31,12.21,26.11
19,Other,3.38,0.76,3.62,1.11,1.7,5.09,7.93,Average,1,2,29,8.26,9.69
21,Other,5.49,1.68,1.39,4.89,0.6,8.36,10.08,Good,5,13,16,33.6,34.24
16,Other,2.71,1.7,3.58,3.12,2.99,7.47,6.98,Average,7,5,22,21.15,15.72
16,Other,3.94,2.07,1.22,5.0,4.31,8.14,5.85,Poor,8,9,12,21.19,45.51
18,Female,3.29,2.46,1.9,1.88,1.81,5.91,8.35,Good,9,10,23,26.39,33.36
19,Male,4.72,2.23,3.52,1.63,0.63,8.51,6.21,Poor,0,15,10,24.63,14.25
15,Male,4.3,1.57,0.97,1.44,1.49,6.69,7.88,Average,2,21,2,24.28,38.48
15,Male,4.92,2.56,1.32,3.59,1.32,6.64,6.83,Good,0,11,25,19.39,36.47
22,Female,6.39,1.72,2.82,1.12,1.78,5.45,5.9,Poor,9,28,11,45.62,74.4
23,Other,3.0,0.86,0.21,5.89,0.62,8.72,5.95,Average,4,14,14,12.45,22.17
18,Other,4.66,2.13,0.09,2.38,2.48,9.66,6.35,Poor,5,26,0,42.03,66.68
16,Female,3.39,2.03,0.21,2.11,3.58,4.09,5.46,Average,5,10,25,16.77,38.43
17,Other,6.67,3.28,3.82,2.51,2.31,6.15,9.54,Good,8,15,44,45.68,57.68
22,Female,0.02,3.51,1.77,3.53,1.19,7.9,5.79,Good,5,1,13,1.43,0.68
21,Female,3.67,1.49,1.33,2.3,3.13,8.1,1.2,Average,5,11,1,24.63,48.15
18,Other,7.47,1.72,3.29,1.16,3.53,6.27,6.76,Average,8,26,21,47.81,50.73
19,Other,3.92,1.8,0.16,1.62,0.79,5.75,9.12,Good,7,11,7,20.24,25.41
16,Female,7.06,2.02,2.86,2.99,0.89,9.08,5.7,Average,0,18,12,23.76,31.92
17,Female,8.43,3.68,0.53,4.37,3.14,7.3,10.46,Average,6,42,12,30.07,50.38
18,Male,5.37,0.97,0.91,1.64,0.63,8.86,2.66,Good,4,21,0,28.7,39.39
21,Female,3.61,3.43,3.99,4.18,2.98,4.37,3.25,Average,2,14,34,8.72,19.06
16,Other,3.2,1.41,0.39,3.38,1.5,7.0,5.52,Good,9,14,0,23.38,42.73
15,Male,4.57,1.53,1.33,1.42,3.75,7.04,9.95,Average,1,7,25,18.87,29.58
19,Other,2.3,2.2,0.8,3.71,0.83,6.24,3.51,Good,3,1,14,16.92,7.0
23,Other,6.89,1.46,1.25,0.16,0.67,8.44,5.62,Average,2,26,0,34.1,50.74
17,Other,2.42,3.62,1.23,3.17,2.07,7.62,1.43,Poor,5,8,0,14.8,34.25
18,Female,5.04,2.73,2.49,4.2,1.66,6.2,4.79,Good,9,23,10,30.9,63.44
19,Other,8.25,0.93,0.15,0.26,0.61,8.68,6.33,Poor,1,21,0,38.05,63.95
22,Male,3.96,1.8,3.69,1.43,1.42,8.51,8.62,Poor,10,16,18,38.04,46.44
24,Female,0.27,2.76,2.67,0.25,1.83,7.76,7.62,Good,7,4,9,9.99,1.64
17,Female,1.76,1.7,0.61,3.04,2.6,8.2,8.47,Good,4,0,0,4.8,25.9
23,Female,3.25,0.98,2.25,4.3,1.71,7.34,5.11,Good,3,15,13,15.48,21.63
19,Female,5.6,0.74,2.5,3.17,2.31,6.28,7.82,Good,8,18,12,40.47,67.19
18,Other,5.74,3.6,1.76,2.39,2.21,8.37,2.64,Poor,0,22,3,13.84,24.92
22,Male,3.76,3.13,3.78,1.6,2.74,6.97,4.38,Poor,4,16,14,18.34,35.01
17,Other,6.29,2.51,1.37,2.63,2.47,6.53,6.73,Average,3,14,16,46.22,43.54
15,Male,3.86,2.04,1.82,2.4,1.63,7.9,1.15,Poor,0,8,1,12.14,14.73
16,Female,2.49,2.13,2.03,5.83,1.61,5.15,8.59,Average,2,0,33,1.32,1.51
23,Male,5.05,1.72,1.43,4.48,1.45,6.94,5.1,Good,2,22,13,13.85,23.88
16,Other,4.03,2.25,2.04,2.36,0.36,6.79,7.85,Average,6,19,18,24.0,42.87
17,Male,3.97,1.69,0.65,2.54,1.82,8.06,8.72,Poor,4,15,0,23.26,26.35
18,Male,4.26,2.5,1.7,3.66,0.04,7.75,8.06,Poor,5,10,11,14.85,25.81
20,Other,4.06,1.74,1.77,3.58,3.5,8.17,7.43,Good,6,7,23,26.49,44.31
17,Other,4.12,2.34,5.0,6.66,2.62,6.29,5.68,Average,0,4,54,8.45,16.07
18,Male,2.52,3.72,1.58,3.06,2.64,8.27,2.22,Poor,2,3,3,17.43,11.21
20,Other,5.76,0.58,0.6,3.54,3.59,5.15,9.86,Good,1,12,9,24.36,47.88
20,Male,3.33,0.29,1.97,4.14,0.46,6.69,4.7,Good,8,0,23,25.34,37.04
16,Female,3.63,4.76,2.22,6.17,0.66,6.49,5.33,Average,0,8,23,0.15,9.24
18,Other,5.0,0.47,0.63,1.62,0.38,9.71,13.56,Average,4,24,0,32.88,27.91
22,Male,2.65,3.93,1.63,2.12,0.72,5.43,5.16,Poor,1,4,10,5.17,27.4
24,Male,4.85,1.39,3.45,3.49,2.28,6.21,6.4,Poor,5,23,35,13.12,23.46
17,Female,5.39,2.61,2.29,3.69,2.7,9.3,5.27,Poor,6,14,20,25.17,52.31
15,Female,2.47,4.43,2.67,4.59,1.19,6.27,4.44,Average,4,7,21,9.18,22.55
15,Male,4.25,1.8,1.57,3.14,2.26,7.24,8.47,Average,9,8,15,28.77,34.25
23,Female,6.0,1.03,3.16,0.12,1.35,6.42,3.53,Good,7,18,6,37.93,48.55
18,Other,6.62,0.34,3.22,5.02,0.35,8.54,1.55,Average,8,31,4,37.37,35.66
19,Other,3.86,2.89,0.68,4.56,2.23,5.5,7.82,Poor,3,11,27,8.47,20.3
25,Other,6.51,1.13,2.47,4.7,0.39,7.97,6.61,Average,6,22,9,35.0,49.17
19,Male,1.49,1.84,2.1,4.86,1.2,6.96,2.87,Good,5,0,24,15.63,6.1
22,Female,5.6,1.34,1.0,4.65,0.49,6.98,5.78,Good,4,8,1,26.17,37.03
20,Male,4.5,3.2,0.7,1.26,2.34,4.27,4.08,Average,4,20,3,24.04,42.01
19,Male,4.55,1.61,1.11,0.9,1.0,7.09,3.65,Good,3,11,0,25.13,33.29
22,Male,1.58,1.22,2.85,3.75,1.4,7.64,6.74,Poor,0,0,13,1.65,13.3
21,Female,5.03,0.65,2.71,2.6,1.03,9.98,0.94,Good,6,7,0,32.54,34.69
20,Male,3.86,3.19,4.56,2.12,0.93,8.82,7.83,Average,10,15,3,23.15,49.77
19,Other,3.06,2.46,1.67,2.3,1.81,7.74,6.9,Poor,2,8,8,15.52,34.12
20,Male,3.13,2.3,1.82,1.29,0.32,6.13,9.71,Poor,7,15,5,21.81,51.27
16,Other,4.7,2.24,0.22,3.7,0.2,6.26,4.1,Poor,0,11,1,23.34,28.58
16,Female,5.86,2.6,1.53,2.08,1.61,8.1,13.25,Good,4,17,5,35.83,47.77
20,Other,3.41,0.9,0.61,5.73,3.01,6.43,5.13,Good,9,13,27,27.05,20.94
17,Other,3.52,2.25,0.46,3.49,3.12,6.79,6.35,Poor,5,17,6,17.75,33.66
16,Other,7.09,1.13,1.13,4.77,0.7,7.04,3.81,Average,9,18,1,44.8,80.75
15,Male,3.32,3.31,3.78,2.92,0.15,5.95,8.3,Average,10,10,27,16.86,21.11
17,Female,6.97,0.89,4.1,0.38,1.73,7.34,6.81,Good,7,28,0,55.64,67.36
20,Male,5.54,0.66,0.25,2.98,0.53,6.48,6.16,Poor,5,18,14,30.25,50.43
18,Male,2.69,2.38,2.48,2.69,2.9,7.14,8.35,Average,0,12,28,3.34,7.09
15,Female,4.31,6.24,2.97,0.98,0.16,7.73,10.29,Average,1,20,4,24.45,32.95
18,Other,2.56,3.95,4.83,2.79,2.06,8.76,8.72,Average,4,14,26,2.9,12.69
16,Other,4.66,3.15,1.39,0.72,2.34,5.41,6.71,Poor,7,15,18,32.33,46.43
22,Male,4.05,1.04,0.19,0.12,2.89,7.76,5.46,Good,7,0,0,42.45,59.87
16,Male,2.44,2.81,2.55,2.25,1.8,8.66,10.47,Good,4,13,18,12.64,3.37
17,Male,4.4,1.45,3.61,3.45,1.36,4.8,8.46,Good,6,18,29,30.47,47.67
20,Other,6.62,1.7,1.97,3.31,2.36,6.9,12.74,Good,10,23,31,37.77,51.56
21,Male,5.31,0.16,2.72,3.63,2.72,5.35,0.49,Good,5,10,6,19.87,39.62
18,Male,2.36,3.69,2.2,3.5,2.31,8.61,6.69,Good,10,2,22,25.93,22.41
17,Female,6.89,2.96,1.55,1.35,1.77,7.94,5.59,Average,4,13,1,37.25,37.89
18,Female,5.87,0.16,0.69,2.37,2.27,4.37,7.38,Poor,10,14,32,37.67,49.63
18,Male,3.69,2.3,1.23,4.71,2.61,8.39,9.27,Good,8,5,2,23.58,50.9
17,Other,6.91,0.26,1.36,1.4,1.79,5.52,7.91,Average,9,27,9,40.36,58.77
15,Other,3.67,2.65,4.82,7.42,0.27,6.12,7.13,Average,10,8,28,18.42,19.98
19,Male,6.34,2.33,2.22,2.41,2.7,9.01,3.12,Average,0,16,0,28.38,43.51
17,Other,0.76,0.82,0.54,2.46,1.71,7.9,7.7,Average,7,1,0,6.35,19.2
24,Other,2.85,1.74,1.17,2.65,1.85,7.67,7.81,Average,9,4,9,30.62,41.85
23,Male,5.01,0.29,2.41,3.67,1.74,9.03,3.88,Average,9,15,0,27.61,36.48
18,Other,4.26,3.01,2.49,2.55,0.88,5.66,10.05,Good,9,16,21,19.77,27.43
16,Female,6.83,2.63,3.81,5.29,1.11,8.62,4.2,Poor,5,16,23,34.52,32.91
16,Female,1.52,2.43,0.3,3.95,1.91,5.63,8.78,Poor,8,2,16,11.41,40.44
18,Other,4.85,0.7,2.59,5.03,0.1,4.9,11.66,Average,9,11,35,24.75,55.98
20,Female,4.85,2.11,1.81,2.39,0.04,7.08,9.77,Good,9,19,1,34.01,47.47
21,Female,1.9,0.3,1.86,3.35,3.98,7.73,5.14,Poor,8,3,17,19.55,34.45
19,Male,7.42,3.31,2.5,2.95,1.43,6.36,8.78,Average,2,17,17,31.63,45.79
21,Female,5.18,2.57,1.87,4.75,2.92,5.9,8.3,Average,5,18,27,22.71,44.34
19,Male,3.63,3.97,1.04,4.89,1.1,8.3,8.84,Good,5,17,0,19.42,27.69
15,Male,3.95,0.99,2.03,5.67,3.12,7.95,7.24,Average,0,8,19,19.85,0.08
21,Female,4.54,2.49,0.86,1.83,1.12,7.15,7.31,Good,9,21,5,30.54,53.91
19,Male,3.73,2.7,2.87,1.48,1.46,5.86,6.85,Good,7,21,14,29.47,30.89
17,Male,3.94,2.68,0.57,4.52,2.0,6.15,10.05,Average,7,14,25,20.22,35.46
19,Other,4.82,2.42,1.81,3.88,2.56,7.05,8.66,Average,8,22,12,38.85,43.77
21,Female,8.39,2.23,2.25,2.67,0.57,6.28,6.02,Average,7,27,5,49.87,60.84
21,Other,3.9,2.92,2.89,3.78,1.9,8.07,6.83,Average,3,13,5,16.64,18.83
24,Other,3.41,1.37,0.73,4.59,1.85,7.94,5.32,Poor,5,7,7,9.96,12.95
18,Female,5.23,3.12,3.72,5.59,0.88,7.15,4.82,Good,3,15,17,11.07,21.16
20,Male,0.28,5.03,2.67,3.64,0.28,5.24,7.67,Good,5,3,16,3.41,0.0
19,Male,1.29,1.95,0.16,6.22,0.16,6.11,7.23,Average,6,7,17,7.73,16.31
23,Other,5.04,1.5,1.7,2.46,2.65,8.56,8.84,Average,6,9,15,37.64,50.15
16,Other,3.62,1.97,3.7,1.86,2.03,6.91,5.3,Average,5,17,3,21.33,38.22
19,Other,4.6,2.45,3.85,1.89,1.49,10.68,0.29,Good,1,11,15,24.58,27.12
18,Female,3.24,4.02,2.95,0.29,0.11,5.09,8.33,Good,3,12,1,19.95,28.93
16,Female,6.59,0.6,1.58,2.67,1.24,5.39,7.39,Poor,2,21,23,31.11,39.92
19,Other,6.14,2.22,0.92,0.79,0.28,6.05,9.96,Good,4,26,21,30.49,49.24
22,Male,5.85,1.84,2.16,3.27,1.42,5.69,10.5,Average,1,16,11,21.59,41.47
19,Female,4.75,2.15,1.85,2.14,2.16,5.92,7.82,Average,8,18,24,36.34,39.4
18,Male,6.53,3.02,3.17,6.66,0.51,6.35,7.19,Good,8,19,17,28.6,42.88
23,Male,6.35,2.55,1.22,2.62,2.33,7.18,6.35,Average,9,18,5,41.39,69.13
21,Female,7.28,2.65,1.77,4.06,2.25,8.02,11.72,Good,1,18,16,30.16,46.4
15,Other,3.62,1.88,3.88,2.34,3.35,6.62,1.96,Good,2,7,24,13.56,26.31
21,Other,5.76,3.09,1.78,3.52,1.09,7.94,8.03,Good,1,30,12,37.83,49.22
19,Male,3.05,1.07,3.03,4.71,0.84,9.43,12.88,Good,6,1,34,11.57,20.33
